DATE TIME,CASE NO,APP NAME,TM NO,CLASS,"APPLICATION 
STATUS","APPLICATION 
SUB STATUS","TICK
AP","CK
TM11",NOTES,,IPO OFFICE
9/23/2025 0:00:00,A-004-038,MAJNOO,707131,03,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 12-Aug-2025,,
9/23/2025 0:00:00,A-007-010,NAWABZADA,766276,44,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 27-Aug-2025,,
9/20/2025 0:00:00,X-209-010,WAHID 695836,695836,30,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 16-Jun-2025,,
9/20/2025 0:00:00,X-209-011,WAHID 695837,695837,35,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 16-Jun-2025,,
9/20/2025 0:00:00,NB-944-001,MUSLIM GUARD,834572,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
9/20/2025 0:00:00,A-002-022,THE FLOWER SHOP,734569,35,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
9/15/2025 0:00:00,X-086-005,TROLEX,699030,09,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 16-Jun-2025,,
9/15/2025 0:00:00,A-052-019,7 BROTHERS CRISPY,771699,30,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
9/11/2025 0:00:00,X-423-005,ST [CP],4688-2025,CP,COPYRIGHT ©,EXAM DONE 🔍,FALSE,FALSE,,,
9/10/2025 0:00:00,X-586-001,CHEETAH WASHING POWDER,688685,03,01 STAGE 1️⃣,FILED 🔅,FALSE,FALSE,,,
9/8/2025 0:00:00,X-194-066,HEAVEN DOVE CP,1047-2025,CP,COPYRIGHT ©,PUBLISHED 🥉,FALSE,FALSE,,,
9/8/2025 0:00:00,N-654-000,SKY WAY,697915,03,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
9/7/2025 0:00:00,A-042-022,MOMLY BABY,730916,25,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
9/5/2025 0:00:00,X-164-003,AZALEYA OFFICIAL,837415,25,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
9/5/2025 0:00:00,X-154-006,SMART OASIS,694188,32,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
9/5/2025 0:00:00,N-695-000,TURKISTAN,709134,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
9/4/2025 0:00:00,X-604-001,SHEESH,700767,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
9/3/2025 0:00:00,A-017-006,MINA-D,767521,05,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 18-Jul-2025,,
9/3/2025 0:00:00,X-555-001,BEAUTY QUEEN,677912,3,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
9/3/2025 0:00:00,X-680-013,TAHIR JOSHI,817633,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
9/3/2025 0:00:00,A-003-056,WASAIB SANWARO,704189,36,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
8/29/2025 0:00:00,N-249-000,MAHAM,571840,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
8/25/2025 0:00:00,A-004-046,SPARTAX,772815,41,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
8/20/2025 0:00:00,A-002-018,DUE PROFESSIONAL,777518,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
8/20/2025 0:00:00,X-572-001,INFLUX,681457,11,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
8/20/2025 0:00:00,X-063-001,SUFYANA,503688,29,04 STAGE 4️⃣,CER DIS 📤,FALSE,FALSE,,,
8/18/2025 0:00:00,A-028-012,GLOBAL CLINICAL CURA,753373,44,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 19-May-2025,,
8/18/2025 0:00:00,X-206-007,HASSAN ALI TOKA,690591,07,CLOSED ⛔,ABD / STOP 🚫,FALSE,FALSE,,,
8/15/2025 0:00:00,NB-938-001,DASKA OIL MACHINE,829304,07,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/15/2025 0:00:00,NB-941-001,MR EHRAM,829337,25,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/15/2025 0:00:00,NB-940-001,WANS,829336,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/12/2025 0:00:00,NB-939-001,AL-HARAM DECENT,829301,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/12/2025 0:00:00,NB-937-001,DADA ENGINEERING,829334,07,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/12/2025 0:00:00,X-251-024,HEXON 609463 VS HCL HEXON,609463,44,OPPOSITION ⚖,FILED 📂,FALSE,FALSE,,,
8/12/2025 0:00:00,A-045-012,JASMINEIS C3,828221,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/12/2025 0:00:00,NB-934-001,JEXIL C3,828218,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/12/2025 0:00:00,X-493-001,LEATHER STORE PAKISTAN,766465,35,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
8/12/2025 0:00:00,A-038-044,MEPROB,731136,05,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
8/12/2025 0:00:00,NB-936-001,PAAK KHUSHBOO C3,828219,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/12/2025 0:00:00,X-608-002,TALC,704976,10,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
8/12/2025 0:00:00,NB-793-000,TURBAT,731541,,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
8/12/2025 0:00:00,X-553-017,WAFA GOLD,673868,30,OPPOSITION ⚖,WITHDRAWN ↩️,FALSE,FALSE,,,
8/12/2025 0:00:00,X-209-007,WD 29,695838,29,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
8/12/2025 0:00:00,X-209-008,WD 30,695839,30,OPPOSITION ⚖,WITHDRAWN ↩️,FALSE,FALSE,,,
8/12/2025 0:00:00,X-209-009,WD C35,595840,35,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
8/8/2025 0:00:00,X-536-002,HASILPUR ISLAMIC STORE,828215,35,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/6/2025 0:00:00,NB-935-001,FRUITA FRESH C30,828220,30,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
8/6/2025 0:00:00,X-562-001,SARHAD CLEANERS,679442,03,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
8/6/2025 0:00:00,A-049-006,TECH NEST,787216,09,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
8/6/2025 0:00:00,A-003-054,MI-PELO [S2],724057,05,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
8/5/2025 0:00:00,X-380-001,DR JHONS,617857,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
8/5/2025 0:00:00,A-003-053,HYACERT [S2],724054,05,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
8/1/2025 0:00:00,X-596-001,TOP STAR,697042,03,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 05-May-2025,,
8/1/2025 0:00:00,A-029-005,SUGGA SWIRLS,669549,30,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 15-Apr-2025,,
8/1/2025 0:00:00,X-621-001,RAWAL FROZEN FOOD,709136,30,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 19-May-2025,,
8/1/2025 0:00:00,A-056-010,ALNAFI E-LEARNING,737029,41,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 24-Jan-2026,,
8/1/2025 0:00:00,X-553-002,SHEHZADA RICE SELLA,680404,30,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
8/1/2025 0:00:00,X-473-004,WHITE BEAUTY,748929,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
7/29/2025 0:00:00,A-029-009,GUJRAT PLASTIC STORE,749022,21,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 22-May-2025,,
7/24/2025 0:00:00,A-029-008,GUJRAT BURTAN STORE,749021,21,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 22-May-2025,,
7/23/2025 0:00:00,A-048-006,AS WASHING POWDER,825630,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/23/2025 0:00:00,X-755-001,PAKWAAN [CP],1657-2025,CP,COPYRIGHT ©,SUBMITTED 📤,FALSE,FALSE,,,
7/23/2025 0:00:00,A-038-06P,RED FER,595869,5,CLOSED ⛔,ABD / STOP 🚫,FALSE,FALSE,,,
7/23/2025 0:00:00,A-012-015,TACOSTAN,622498,30,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
7/18/2025 0:00:00,X-368-001,AZMAT,613117,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
7/18/2025 0:00:00,X-346-002,MSK,797627,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/18/2025 0:00:00,A-003-M09,NORA GLOW,796175,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
7/18/2025 0:00:00,A-003-M10,NORA WHITE,796176,3,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
7/18/2025 0:00:00,N-922-000,SELFI,800657,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/17/2025 0:00:00,X-345-009,AKWA C6,726647,06,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/17/2025 0:00:00,X-427-002,DR K,802477,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/17/2025 0:00:00,X-645-001,SUNAISA,720442,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
7/16/2025 0:00:00,A-004-017,NAJMA SAHAR,707982,25,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,TRUE,SUBMITTED ON 24-Dec-2025,,
7/16/2025 0:00:00,N-875-000,SONY SCENT,760735,03,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
7/16/2025 0:00:00,N-674-000,ROYAL FACE,676212,3,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
7/16/2025 0:00:00,X-598-005,ZISTA,357013,09,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
7/15/2025 0:00:00,X-717-001,BELLA TOUCHE,756209,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
7/15/2025 0:00:00,X-098-001,COMFORT,516007,05,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
7/15/2025 0:00:00,A-051-001,ISB SURF,560177,03,CLOSED ⛔,ABD / STOP 🚫,FALSE,FALSE,,,
7/15/2025 0:00:00,X-597-001,KHAANI,677807,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
7/14/2025 0:00:00,N-816-000,AZR,737023,,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
7/14/2025 0:00:00,X-523-001,THE ENGLISH TABLE,664142,43,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
7/14/2025 0:00:00,X-581-001,ZAIBA GULL C3,637916,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
7/12/2025 0:00:00,X-103-030,MIRHA RISE BEAUTY CREAM,800948,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/12/2025 0:00:00,A-045-011,RHI COSMETICS,800656,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/12/2025 0:00:00,A-045-016,ROYAL GOLD BEAUTY CREAM,800955,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/12/2025 0:00:00,X-103-029,SELF BEAUTY,800928,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/12/2025 0:00:00,A-004-035,AMEER FOODS PRODUCTS,740695,30,ASSIGNED 🕵️‍♂️,SULMAN (KRI),FALSE,FALSE,,,
7/11/2025 0:00:00,A-017-003,YASEEN MALIK RESTAURANT,738839,43,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 03-Mar-2025,,
7/11/2025 0:00:00,N-849-000,SHOPINGUM TEXT,751974,44,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 12-May-2025,,
7/11/2025 0:00:00,A-011-001,KTC,626429,21,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 27-Jul-2024,,
7/11/2025 0:00:00,X-384-010,DERMA STAR,800958,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/11/2025 0:00:00,X-645-007,SKIN FOOD BEAUTY CREAM,799930,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/11/2025 0:00:00,X-519-001,SKINIVEA,797121,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
7/11/2025 0:00:00,X-274-001,FLORRIS PROFESSIONAL,799928,3,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
7/9/2025 0:00:00,A-004-033,AALAW QUALITY BAYMISAL,737306,03,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 10-Mar-2025,,
7/7/2025 0:00:00,A-056-011,ANNAAFI EPAY,737030,36,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 24-Jan-2026,,
7/7/2025 0:00:00,X-773-001,KHUSHAL,818248,32,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/7/2025 0:00:00,X-320-004,NURAAL,818569,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/7/2025 0:00:00,X-320-005,ZU FALAH,818568,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
7/2/2025 0:00:00,X-699-001,HURAIN,747260,3,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
7/2/2025 0:00:00,X-352-002,JOLEN,765175,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
7/2/2025 0:00:00,X-130-005,NIKHAR WASHING POWDER,699029,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
7/2/2025 0:00:00,A-048-001,OPTIMAL,664542,3,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
7/2/2025 0:00:00,N-848-000,THE HYGIENE PRO,751723,3,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
6/30/2025 0:00:00,X-226-002,FAIZAN JUICE,676340,32,CLOSED ⛔,ABD / STOP 🚫,FALSE,FALSE,,,
6/30/2025 0:00:00,X-194-058,HEAVEN DOVE (LOGO) 5,794122,05,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
6/30/2025 0:00:00,X-194-017,HEAVEN DOVE 3,794120,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
6/30/2025 0:00:00,X-194-044,HEAVEN DOVE 32,794093,32,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
6/30/2025 0:00:00,X-194-054,HEAVEN DOVE 43,799114,43,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
6/30/2025 0:00:00,X-194-055,HEAVEN DOVE 44,794082,44,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
6/30/2025 0:00:00,X-194-019,HEAVEN DOVE 5,794123,05,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
6/30/2025 0:00:00,X-768-001,MEKRO,815950,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/30/2025 0:00:00,X-195-007,RESOURCE INTERNATIONAL SCHOOL SYSTEM,815949,41,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/30/2025 0:00:00,X-571-006,SILICON CITY 35,815935,35,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
6/30/2025 0:00:00,X-571-007,SILICON CITY 36,815933,36,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
6/27/2025 0:00:00,A-003-065,ATLANTIC,715291,07,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/27/2025 0:00:00,X-660-001,BELA HERBAL,691680,03,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/27/2025 0:00:00,A-003-067,BHAI G,715287,03,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/27/2025 0:00:00,A-003-059,CERTINOL,724055,05,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/27/2025 0:00:00,A-003-060,CHARMER,724064,05,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/27/2025 0:00:00,N-737-000,DALOUK,720081,03,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/27/2025 0:00:00,A-005-007,EITESAL,702546,09,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/27/2025 0:00:00,A-003-061,FERVED,724061,05,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/27/2025 0:00:00,X-194-057,HEAVEN DOVE (LOGO) 3,794115,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
6/27/2025 0:00:00,A-005-009,HOLYLAND,736084,35,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/27/2025 0:00:00,A-003-066,PLC,715289,07,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/26/2025 0:00:00,A-003-058,ACTICERT,724067,5,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-003,ADVANCE 440%EC,815093,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-004,CHAMPION,815097,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-006,CHLORPYRIFOS 40% EC,815098,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-005,CHLORPYRIFOS COMBINATION,815106,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-007,COBRA,815099,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,NB-926-001,D MAX,815095,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-008,FIRE SUPER,815091,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-009,KING 40%EC,815107,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-010,KING COBRA,815105,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-011,MASTER MITE,815103,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-012,PENDIMELHALINE 33% EC,815101,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-013,PROPARGITE 57% EC,815094,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-014,SMART AGRO BUSINESS,815104,35,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-015,TITANIC,815092,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-016,TOTAL CONTROL,815000,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/26/2025 0:00:00,X-767-017,TRI ULTRA 25% OD,815102,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/25/2025 0:00:00,X-767-002,ABAMECTINE 1.8% EC,815373,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
6/23/2025 0:00:00,A-006-011,HAPPY COSMETICS & BEAUTY PRODUCTS,753114,03,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 25-Jun-2025,,
6/23/2025 0:00:00,X-001-010,GLOW HERBAL,753112,03,04 STAGE 4️⃣,PUBLISHED 🥉,FALSE,FALSE,,,
6/23/2025 0:00:00,N-757-000,MS,688110,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
6/23/2025 0:00:00,N-408-000,NOOR,665511,3,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
6/23/2025 0:00:00,N-301-000,PEEL,640721,3,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
6/23/2025 0:00:00,N-368-000,WHITERY,659192,3,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
6/21/2025 0:00:00,N-359-000,ATOMIC,654794,03,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
6/20/2025 0:00:00,A-004-026,ZAKWAAN TASTY CHAAT MASALA,731144,30,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 08-Jan-2026,,
6/20/2025 0:00:00,A-010-009,HUSNA AIJAZ,711460,35,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 20-Jun-2025,,
6/20/2025 0:00:00,X-564-003,FLAWLESS,694359,35,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
6/20/2025 0:00:00,X-209-024,KABAB MEHAL,1852-2025,CP,COPYRIGHT ©,SUBMITTED 📤,FALSE,FALSE,,,
6/20/2025 0:00:00,X-597-003,SEE GLOW (NEW APPLY),697044,03,OPPOSITION ⚖,RECEIVED 📨,FALSE,FALSE,,,
6/20/2025 0:00:00,A-017-001,WELLNESS LOUNGE,718961,44,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
6/18/2025 0:00:00,A-047-007,DR SKINNER BEAUTY CREAM,734814,03,03 STAGE 3️⃣,D-NOTE REC 📨,FALSE,FALSE,,,
6/16/2025 0:00:00,A-041-027,REEMA GOLD,753372,03,03 STAGE 3️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 18-Jun-2025,,
6/14/2025 0:00:00,X-168-001,XAAHRAS,762465,35,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 14-Jun-2025,,
6/14/2025 0:00:00,X-602-001,THE PERFECT SCHOOL,699899,41,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 16-Jun-2025,,
6/13/2025 0:00:00,X-503-002,SARDAR EXECUTIVE,751354,25,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 14-Jun-2025,,
6/13/2025 0:00:00,X-274-004,FLORRIS PROFESSIONAL CP,3054-2025,CP,COPYRIGHT ©,SUBMITTED 📤,FALSE,FALSE,,,
6/9/2025 0:00:00,X-274-003,FLORRIS PROFESSIONAL 3,817164,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
6/3/2025 0:00:00,X-405-001,BULLET,582908,07,OPPOSITION ⚖,FILED 📂,FALSE,FALSE,,,
6/2/2025 0:00:00,X-571-008,SILICON CITY 37,815930,37,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
5/30/2025 0:00:00,A-035-001,MILABIS,612959,25,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 02-Jun-2025,,
5/30/2025 0:00:00,X-564-007,MAKEUP EASY,759945,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
5/29/2025 0:00:00,X-237-001,A PLUS BEAUTY CREAM,463339,03,03 STAGE 3️⃣,D-NOTE SUB 📤,FALSE,TRUE,SUBMITTED ON 03-Jan-2026,,
5/29/2025 0:00:00,N-448-000,DASKA FAST,669277,,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
5/29/2025 0:00:00,A-042-023,EXPRESS GLOBLE,725758,39,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
5/27/2025 0:00:00,A-002-002,3D LEADS,692272,03,04 STAGE 4️⃣,CER RECE 📨,FALSE,TRUE,SUBMITTED ON 29-May-2025,,
5/26/2025 0:00:00,X-611-003,COSM ETIC,703405,03,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
5/26/2025 0:00:00,X-760-001,HISEED,808459,31,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/22/2025 0:00:00,A-029-010,GUJRAT STEEL STORE,749023,21,04 STAGE 4️⃣,CER DIS 📤,FALSE,TRUE,SUBMITTED ON 22-May-2025,,
5/22/2025 0:00:00,A-044-025,CRAVIA,808862,30,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/22/2025 0:00:00,N-447-000,DASKA SUPER ENGINEERING,669278,,02 STAGE 2️⃣,ACPT DONE ✅,FALSE,FALSE,,,
5/22/2025 0:00:00,N-923-000,ECOFY,807661,3,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/22/2025 0:00:00,N-924-000,KHYBER MAJNO,807709,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/22/2025 0:00:00,X-758-003,REG CZAR C29,807671,29,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/22/2025 0:00:00,X-758-002,REG CZAR C30,807668,30,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/20/2025 0:00:00,A-039-012,BOAT,785487,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/20/2025 0:00:00,A-010-019,CHELURE,807708,03,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/20/2025 0:00:00,X-600-002,CRESCENT GLOW,743702,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
5/20/2025 0:00:00,A-038-071,CROAK-D,787627,05,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/20/2025 0:00:00,X-496-033,KHAN BABA,741676,30,CLOSED ⛔,ABD / STOP 🚫,FALSE,FALSE,,,
5/20/2025 0:00:00,X-637-004,LYPOZYM,780464,05,01 STAGE 1️⃣,ACK REC 📨,FALSE,FALSE,,,
5/20/2025 0:00:00,N-840-000,ROYAL GLOW,747935,03,02 STAGE 2️⃣,EXAM DONE 🔍,FALSE,FALSE,,,
